State,Latitude,Longitude,Date,SWE,Precipitation,Cumulative_Precipitation,Max_Temp,Min_Temp,site_id,distance
AK,60.62,-149.53,17193.0,119.0,0.0,236.0,0.8,-3.4,955,0.3041381265149012
AK,60.62,-149.53,17192.0,97.0,18.0,218.0,1.6,-3.2,955,0.3041381265149012
AK,60.62,-149.53,17191.0,97.0,0.0,218.0,2.6,-2.6,955,0.3041381265149012
AK,60.62,-149.53,17190.0,94.0,0.0,218.0,0.8,-4.6,955,0.3041381265149012
AK,60.62,-149.53,17189.0,94.0,0.0,218.0,-1.6,-15.5,955,0.3041381265149012
AK,60.62,-149.53,17188.0,94.0,0.0,218.0,-8.8,-16.1,955,0.3041381265149012
AK,60.61,-149.06,17195.0,302.0,0.0,638.0,-6.9,-11.7,956,0.6630987860040017
AK,60.61,-149.06,17194.0,300.0,0.0,638.0,-0.6,-6.9,956,0.6630987860040017
AK,60.61,-149.06,17193.0,290.0,8.0,630.0,0.4,-0.9,956,0.6630987860040017
AK,60.61,-149.06,17192.0,254.0,30.0,599.0,1.1,-0.2,956,0.6630987860040017
AK,60.61,-149.06,17191.0,244.0,10.0,589.0,1.8,-1.3,956,0.6630987860040017
AK,60.61,-149.06,17190.0,244.0,0.0,589.0,0.8,-2.1,956,0.6630987860040017
AK,60.61,-149.06,17189.0,231.0,10.0,579.0,-1.6,-12.8,956,0.6630987860040017
AK,60.61,-149.06,17188.0,224.0,5.0,574.0,-9.5,-12.7,956,0.6630987860040017
AK,60.73,-150.48,17195.0,81.0,0.0,99.0,-5.6,-13.6,966,0.8947066558375434
AK,60.73,-150.48,17194.0,81.0,0.0,99.0,-0.8,-8.8,966,0.8947066558375434
AK,60.73,-150.48,17193.0,81.0,0.0,99.0,0.4,-2.1,966,0.8947066558375434
AK,60.73,-150.48,17192.0,81.0,0.0,99.0,3.5,-0.8,966,0.8947066558375434
AK,60.73,-150.48,17191.0,81.0,0.0,99.0,0.9,-7.0,966,0.8947066558375434
AK,60.73,-150.48,17190.0,81.0,0.0,99.0,-2.7,-5.1,966,0.8947066558375434
AK,60.73,-150.48,17189.0,81.0,0.0,99.0,-4.4,-12.1,966,0.8947066558375434
AK,60.73,-150.48,17188.0,81.0,0.0,99.0,-8.8,-12.9,966,0.8947066558375434
AK,60.39,-149.69,17195.0,211.0,0.0,351.0,-5.4,-11.3,959,0.044721359549999604
AK,60.39,-149.69,17194.0,206.0,5.0,345.0,-0.1,-7.8,959,0.044721359549999604
AK,60.39,-149.69,17193.0,203.0,10.0,335.0,1.1,-1.4,959,0.044721359549999604
AK,60.39,-149.69,17192.0,178.0,30.0,305.0,2.3,0.1,959,0.044721359549999604
AK,60.39,-149.69,17191.0,173.0,5.0,300.0,2.7,-1.2,959,0.044721359549999604
AK,60.39,-149.69,17190.0,173.0,0.0,300.0,1.6,-1.3,959,0.044721359549999604
AK,60.39,-149.69,17189.0,170.0,5.0,295.0,0.8,-12.9,959,0.044721359549999604
AK,60.39,-149.69,17188.0,170.0,0.0,295.0,-7.7,-13.3,959,0.044721359549999604
AK,60.78,-149.18,17195.0,353.0,3.0,597.0,-4.5,-11.8,954,0.6519202405202502
AK,60.78,-149.18,17194.0,353.0,5.0,592.0,0.5,-10.2,954,0.6519202405202502
AK,60.78,-149.18,17193.0,348.0,5.0,587.0,2.7,-4.7,954,0.6519202405202502
AK,60.78,-149.18,17192.0,300.0,30.0,556.0,2.8,-4.7,954,0.6519202405202502
AK,60.78,-149.18,17191.0,284.0,10.0,546.0,3.4,-4.3,954,0.6519202405202502
AK,60.78,-149.18,17190.0,282.0,8.0,538.0,2.8,-4.0,954,0.6519202405202502
AK,60.78,-149.18,17189.0,267.0,18.0,521.0,-0.6,-10.9,954,0.6519202405202502
AK,60.78,-149.18,17188.0,264.0,3.0,518.0,-7.9,-14.3,954,0.6519202405202502
AK,61.07,-149.48,17195.0,180.0,0.0,363.0,-6.9,-14.3,946,0.744647567645257
AK,61.07,-149.48,17194.0,173.0,8.0,356.0,-2.6,-10.2,946,0.744647567645257
AK,61.07,-149.48,17193.0,168.0,5.0,351.0,-1.7,-4.1,946,0.744647567645257
